company_id,year,sales,operating_profit,operating_profit_margin_pct,opm_calculated,opm_match,source_available,validation_status
ABB,Dec 2012,1653,202.0,12.0,12.22,True,True,Match
ABB,Mar 2014,2276,267.0,12.0,11.73,True,True,Match
ABB,Mar 2015,2289,312.0,14.0,13.63,True,True,Match
ABB,Mar 2016,2614,365.0,14.0,13.96,True,True,Match
ABB,Mar 2017,2903,398.0,14.0,13.71,True,True,Match
ABB,Mar 2018,3298,525.0,16.0,15.92,True,True,Match
ABB,Mar 2019,3679,605.0,16.0,16.44,True,True,Match
ABB,Mar 2020,4093,757.0,18.0,18.49,True,True,Match
ABB,Mar 2021,4310,922.0,21.0,21.39,True,True,Match
ABB,Mar 2022,4913,1082.0,22.0,22.02,True,True,Match
ABB,Mar 2023,5349,1206.0,23.0,22.55,True,True,Match
ABB,Mar 2024,5849,1453.0,25.0,24.84,True,True,Match
ABB,TTM,6066,1547.0,,25.5,False,False,Source unavailable
ADANIENSOL,Mar 2014,0,0.0,,,False,False,Source unavailable
ADANIENSOL,Mar 2015,131,101.0,78.0,77.1,False,True,Mismatch
ADANIENSOL,Mar 2016,2194,1927.0,88.0,87.83,True,True,Match
ADANIENSOL,Mar 2017,2876,1983.0,69.0,68.95,True,True,Match
ADANIENSOL,Mar 2018,3944,2826.0,72.0,71.65,True,True,Match
ADANIENSOL,Mar 2019,7305,2778.0,38.0,38.03,True,True,Match
ADANIENSOL,Mar 2020,11416,4258.0,37.0,37.3,True,True,Match
ADANIENSOL,Mar 2021,9926,3950.0,40.0,39.79,True,True,Match
ADANIENSOL,Mar 2022,11258,4206.0,37.0,37.36,True,True,Match
ADANIENSOL,Mar 2023,13293,4518.0,34.0,33.99,True,True,Match
ADANIENSOL,Mar 2024,16607,5711.0,30.0,34.39,False,True,Mismatch
ADANIENSOL,TTM,22099,6592.0,,29.83,False,False,Source unavailable
ADANIENT,Mar 2013,46375,6021.0,13.0,12.98,True,True,Match
ADANIENT,Mar 2014,54947,9383.0,17.0,17.08,True,True,Match
ADANIENT,Mar 2015,64465,12450.0,19.0,19.31,True,True,Match
ADANIENT,Mar 2016,34008,1684.0,5.0,4.95,True,True,Match
ADANIENT,Mar 2017,36533,1902.0,5.0,5.21,True,True,Match
ADANIENT,Mar 2018,35924,2038.0,6.0,5.67,True,True,Match
ADANIENT,Mar 2019,40379,1969.0,5.0,4.88,True,True,Match
ADANIENT,Mar 2020,43403,2294.0,5.0,5.29,True,True,Match
ADANIENT,Mar 2021,39537,2506.0,6.0,6.34,True,True,Match
ADANIENT,Mar 2022,69420,3714.0,5.0,5.35,True,True,Match
ADANIENT,Mar 2023,127540,8818.0,7.0,6.91,True,True,Match
ADANIENT,Mar 2024,96421,11377.0,12.0,11.8,True,True,Match
ADANIENT,TTM,102311,13893.0,,13.58,False,False,Source unavailable
ADANIGREEN,Mar 2017,502,403.0,80.0,80.28,True,True,Match
ADANIGREEN,Mar 2018,1480,843.0,57.0,56.96,True,True,Match
ADANIGREEN,Mar 2019,2058,1526.0,74.0,74.15,True,True,Match
ADANIGREEN,Mar 2020,2549,1450.0,57.0,56.89,True,True,Match
ADANIGREEN,Mar 2021,3124,2241.0,72.0,71.73,True,True,Match
ADANIGREEN,Mar 2022,5133,3512.0,68.0,68.42,True,True,Match
ADANIGREEN,Mar 2023,7776,4970.0,64.0,63.91,True,True,Match
ADANIGREEN,Mar 2024,9220,7318.0,79.0,79.37,True,True,Match
ADANIGREEN,TTM,10782,8100.0,,75.13,False,False,Source unavailable
ADANIPORTS,Mar 2013,3577,2382.0,67.0,66.59,True,True,Match
ADANIPORTS,Mar 2014,4830,2919.0,60.0,60.43,True,True,Match
ADANIPORTS,Mar 2015,6152,3902.0,63.0,63.43,True,True,Match
ADANIPORTS,Mar 2016,7109,4577.0,64.0,64.38,True,True,Match
ADANIPORTS,Mar 2017,8439,5418.0,64.0,64.2,True,True,Match
ADANIPORTS,Mar 2018,11323,7157.0,63.0,63.21,True,True,Match
ADANIPORTS,Mar 2019,10925,6596.0,60.0,60.38,True,True,Match
ADANIPORTS,Mar 2020,11873,5947.0,50.0,50.09,True,True,Match
ADANIPORTS,Mar 2021,12550,8688.0,69.0,69.23,True,True,Match
ADANIPORTS,Mar 2022,17119,9528.0,56.0,55.66,True,True,Match
ADANIPORTS,Mar 2023,20852,10947.0,52.0,52.5,True,True,Match
ADANIPORTS,Mar 2024,26711,15589.0,58.0,58.36,True,True,Match
ADANIPORTS,TTM,28443,17165.0,,60.35,False,False,Source unavailable
ADANIPOWER,Mar 2013,6692,960.0,14.0,14.35,True,True,Match
ADANIPOWER,Mar 2014,15328,4593.0,30.0,29.96,True,True,Match
ADANIPOWER,Mar 2015,18683,4678.0,25.0,25.04,True,True,Match
ADANIPOWER,Mar 2016,25377,8802.0,35.0,34.68,True,True,Match
ADANIPOWER,Mar 2017,22616,5980.0,26.0,26.44,True,True,Match
ADANIPOWER,Mar 2018,20304,5436.0,27.0,26.77,True,True,Match
ADANIPOWER,Mar 2019,23884,4983.0,21.0,20.86,True,True,Match
ADANIPOWER,Mar 2020,26468,5734.0,22.0,21.66,True,True,Match
ADANIPOWER,Mar 2021,26221,8688.0,33.0,33.13,True,True,Match
ADANIPOWER,Mar 2022,27711,9881.0,36.0,35.66,True,True,Match
ADANIPOWER,Mar 2023,38773,10096.0,26.0,26.04,True,True,Match
ADANIPOWER,Mar 2024,50351,18228.0,36.0,36.2,True,True,Match
ADANIPOWER,TTM,54650,20965.0,,38.36,False,False,Source unavailable
AMBUJACEM,Dec 2012,9749,2473.0,25.0,25.37,True,True,Match
AMBUJACEM,Dec 2013,9161,1669.0,18.0,18.22,True,True,Match
AMBUJACEM,Dec 2014,9955,1934.0,19.0,19.43,True,True,Match
AMBUJACEM,Dec 2015,9437,1542.0,16.0,16.34,True,True,Match
AMBUJACEM,Dec 2016,20094,3181.0,16.0,15.83,True,True,Match
AMBUJACEM,Dec 2017,23609,3858.0,16.0,16.34,True,True,Match
AMBUJACEM,Dec 2018,26041,4011.0,15.0,15.4,True,True,Match
AMBUJACEM,Dec 2019,27104,4597.0,17.0,16.96,True,True,Match
AMBUJACEM,Dec 2020,24516,5006.0,20.0,20.42,True,True,Match
AMBUJACEM,Dec 2021,28965,6210.0,21.0,21.44,True,True,Match
AMBUJACEM,Mar 2023 15,38937,5122.0,,13.15,False,False,Source unavailable
AMBUJACEM,Mar 2024,33160,6400.0,19.0,19.3,True,True,Match
AMBUJACEM,TTM,32850,5822.0,,17.72,False,False,Source unavailable
APOLLOHOSP,Mar 2013,3769,612.0,16.0,16.24,True,True,Match
APOLLOHOSP,Mar 2014,4357,676.0,16.0,15.52,True,True,Match
APOLLOHOSP,Mar 2015,5129,737.0,14.0,14.37,True,True,Match
APOLLOHOSP,Mar 2016,6150,684.0,11.0,11.12,True,True,Match
APOLLOHOSP,Mar 2017,7256,734.0,10.0,10.12,True,True,Match
APOLLOHOSP,Mar 2018,8243,801.0,10.0,9.72,True,True,Match
APOLLOHOSP,Mar 2019,9617,1070.0,11.0,11.13,True,True,Match
APOLLOHOSP,Mar 2020,11247,1591.0,14.0,14.15,True,True,Match
APOLLOHOSP,Mar 2021,10560,1140.0,11.0,10.8,True,True,Match
APOLLOHOSP,Mar 2022,14663,2189.0,15.0,14.93,True,True,Match
APOLLOHOSP,Mar 2023,16612,2065.0,12.0,12.43,True,True,Match
APOLLOHOSP,Mar 2024,19059,2394.0,13.0,12.56,True,True,Match
APOLLOHOSP,TTM,20469,2745.0,,13.41,False,False,Source unavailable
ASIANPAINT,Mar 2013,10504,1737.0,17.0,16.54,True,True,Match
ASIANPAINT,Mar 2014,12220,2004.0,16.0,16.4,True,True,Match
ASIANPAINT,Mar 2015,13615,2243.0,16.0,16.47,True,True,Match
ASIANPAINT,Mar 2016,14271,2725.0,19.0,19.09,True,True,Match
ASIANPAINT,Mar 2017,15062,2994.0,20.0,19.88,True,True,Match
ASIANPAINT,Mar 2018,16825,3204.0,19.0,19.04,True,True,Match
ASIANPAINT,Mar 2019,19240,3765.0,20.0,19.57,True,True,Match
ASIANPAINT,Mar 2020,20211,4157.0,21.0,20.57,True,True,Match
ASIANPAINT,Mar 2021,21713,4856.0,22.0,22.36,True,True,Match
ASIANPAINT,Mar 2022,29101,4804.0,17.0,16.51,True,True,Match
ASIANPAINT,Mar 2023,34489,6260.0,18.0,18.15,True,True,Match
ASIANPAINT,Mar 2024,35495,7585.0,21.0,21.37,True,True,Match
ASIANPAINT,TTM,34831,6681.0,,19.18,False,False,Source unavailable
ATGL,Mar 2018,1374,366.0,,26.64,False,False,Source unavailable
ATGL,Mar 2019,1719,455.0,,26.47,False,False,Source unavailable
ATGL,Mar 2020,1875,595.0,,31.73,False,False,Source unavailable
ATGL,Mar 2021,1696,704.0,,41.51,False,False,Source unavailable
ATGL,Mar 2022,3038,773.0,,25.44,False,False,Source unavailable
ATGL,Mar 2023,4378,870.0,,19.87,False,False,Source unavailable
ATGL,Mar 2024,4475,1104.0,,24.67,False,False,Source unavailable
ATGL,TTM,4826,1153.0,,23.89,False,False,Source unavailable
BAJAJ-AUTO,Mar 2013,20025,3656.0,18.0,18.26,True,True,Match
BAJAJ-AUTO,Mar 2014,20137,4163.0,21.0,20.67,True,True,Match
BAJAJ-AUTO,Mar 2015,21595,4128.0,19.0,19.12,True,True,Match
BAJAJ-AUTO,Mar 2016,22574,4793.0,21.0,21.23,True,True,Match
BAJAJ-AUTO,Mar 2017,21755,4429.0,20.0,20.36,True,True,Match
BAJAJ-AUTO,Mar 2018,25210,4846.0,19.0,19.22,True,True,Match
BAJAJ-AUTO,Mar 2019,30358,5198.0,17.0,17.12,True,True,Match
BAJAJ-AUTO,Mar 2020,29919,5109.0,17.0,17.08,True,True,Match
BAJAJ-AUTO,Mar 2021,27741,4938.0,18.0,17.8,True,True,Match
BAJAJ-AUTO,Mar 2022,33145,5259.0,16.0,15.87,True,True,Match
BAJAJ-AUTO,Mar 2023,36455,6465.0,18.0,17.73,True,True,Match
BAJAJ-AUTO,Mar 2024,44870,8765.0,20.0,19.53,True,True,Match
BAJAJ-AUTO,TTM,48900,9143.0,,18.7,False,False,Source unavailable
AXISBANK,Mar 2013,27183,8313.0,1353.0,30.58,False,True,Mismatch
AXISBANK,Mar 2014,30641,9644.0,2307.0,31.47,False,True,Mismatch
AXISBANK,Mar 2015,35479,11127.0,3097.0,31.36,False,True,Mismatch
AXISBANK,Mar 2016,40988,13367.0,3466.0,32.61,False,True,Mismatch
AXISBANK,Mar 2017,44542,23808.0,-5715.0,53.45,False,True,Mismatch
AXISBANK,Mar 2018,45780,28895.0,-10277.0,63.12,False,True,Mismatch
AXISBANK,Mar 2019,54986,27155.0,-5447.0,49.39,False,True,Mismatch
AXISBANK,Mar 2020,62635,35066.0,-9859.0,55.98,False,True,Mismatch
AXISBANK,Mar 2021,63346,31749.0,-2510.0,50.12,False,True,Mismatch
AXISBANK,Mar 2022,67377,29962.0,3170.0,44.47,False,True,Mismatch
AXISBANK,Mar 2023,85164,29089.0,13857.0,34.16,False,True,Mismatch
AXISBANK,Mar 2024,109369,37943.0,11952.0,34.69,False,True,Mismatch
AXISBANK,TTM,120659,44566.0,,36.94,False,False,Source unavailable
BAJAJFINSV,Mar 2013,8055,3931.0,49.0,48.8,True,True,Match
BAJAJFINSV,Mar 2014,6023,4491.0,75.0,74.56,True,True,Match
BAJAJFINSV,Mar 2015,11335,5511.0,49.0,48.62,True,True,Match
BAJAJFINSV,Mar 2016,20533,6739.0,33.0,32.82,True,True,Match
BAJAJFINSV,Mar 2017,24507,8713.0,36.0,35.55,True,True,Match
BAJAJFINSV,Mar 2018,32862,10788.0,33.0,32.83,True,True,Match
BAJAJFINSV,Mar 2019,42605,15037.0,35.0,35.29,True,True,Match
BAJAJFINSV,Mar 2020,54351,18258.0,34.0,33.59,True,True,Match
BAJAJFINSV,Mar 2021,60592,19641.0,32.0,32.42,True,True,Match
BAJAJFINSV,Mar 2022,68406,21455.0,31.0,31.36,True,True,Match
BAJAJFINSV,Mar 2023,82072,29868.0,36.0,36.39,True,True,Match
BAJAJFINSV,Mar 2024,110382,40886.0,37.0,37.04,True,True,Match
BAJAJFINSV,TTM,126263,45479.0,,36.02,False,False,Source unavailable
BAJAJHLDNG,Mar 2013,337,322.0,95.0,95.55,False,True,Mismatch
BAJAJHLDNG,Mar 2014,423,400.0,94.0,94.56,False,True,Mismatch
BAJAJHLDNG,Mar 2015,524,484.0,92.0,92.37,True,True,Match
BAJAJHLDNG,Mar 2016,470,429.0,91.0,91.28,True,True,Match
BAJAJHLDNG,Mar 2017,842,628.0,75.0,74.58,True,True,Match
BAJAJHLDNG,Mar 2018,420,355.0,85.0,84.52,True,True,Match
BAJAJHLDNG,Mar 2019,431,347.0,80.0,80.51,False,True,Mismatch
BAJAJHLDNG,Mar 2020,435,301.0,69.0,69.2,True,True,Match
BAJAJHLDNG,Mar 2021,457,352.0,77.0,77.02,True,True,Match
BAJAJHLDNG,Mar 2022,484,367.0,76.0,75.83,True,True,Match
BAJAJHLDNG,Mar 2023,522,380.0,73.0,72.8,True,True,Match
BAJAJHLDNG,Mar 2024,1702,1562.0,92.0,91.77,True,True,Match
BAJAJHLDNG,TTM,1733,1554.0,,89.67,False,False,Source unavailable
BAJFINANCE,Mar 2015,5392,1752.0,1367.0,32.49,False,True,Mismatch
BAJFINANCE,Mar 2016,7299,2354.0,1986.0,32.25,False,True,Mismatch
BAJFINANCE,Mar 2017,9970,3250.0,2867.0,32.6,False,True,Mismatch
BAJFINANCE,Mar 2018,12746,4115.0,3935.0,32.28,False,True,Mismatch
BAJFINANCE,Mar 2019,18487,5454.0,6310.0,29.5,False,True,Mismatch
BAJFINANCE,Mar 2020,26374,9159.0,7608.0,34.73,False,True,Mismatch
BAJFINANCE,Mar 2021,26673,10839.0,6314.0,40.64,False,True,Mismatch
BAJFINANCE,Mar 2022,31641,11880.0,9906.0,37.55,False,True,Mismatch
BAJFINANCE,Mar 2023,41411,12693.0,16018.0,30.65,False,True,Mismatch
BAJFINANCE,Mar 2024,54972,16099.0,19987.0,29.29,False,True,Mismatch
BAJFINANCE,TTM,62279,18943.0,,30.42,False,False,Source unavailable
BANKBARODA,Mar 2013,36442,10950.0,1006.0,30.05,False,True,Mismatch
BANKBARODA,Mar 2014,40463,12049.0,809.0,29.78,False,True,Mismatch
BANKBARODA,Mar 2015,44915,13466.0,902.0,29.98,False,True,Mismatch
BANKBARODA,Mar 2016,45799,25391.0,-11700.0,55.44,False,True,Mismatch
BANKBARODA,Mar 2017,44473,19250.0,-4372.0,43.28,False,True,Mismatch
BANKBARODA,Mar 2018,46056,26093.0,-9197.0,56.65,False,True,Mismatch
BANKBARODA,Mar 2019,52906,25815.0,-5414.0,48.79,False,True,Mismatch
BANKBARODA,Mar 2020,78895,40583.0,-11728.0,51.44,False,True,Mismatch
BANKBARODA,Mar 2021,74314,38070.0,-6957.0,51.23,False,True,Mismatch
BANKBARODA,Mar 2022,73385,37518.0,-2948.0,51.12,False,True,Mismatch
BANKBARODA,Mar 2023,94503,38231.0,6329.0,40.45,False,True,Mismatch
BANKBARODA,Mar 2024,118379,44379.0,4102.0,37.49,False,True,Mismatch
BANKBARODA,TTM,124144,46459.0,,37.42,False,False,Source unavailable
BHARTIARTL,Mar 2013,76947,22960.0,30.0,29.84,True,True,Match
BHARTIARTL,Mar 2014,85864,26512.0,31.0,30.88,True,True,Match
BHARTIARTL,Mar 2015,96101,33602.0,35.0,34.97,True,True,Match
BHARTIARTL,Mar 2016,96532,33984.0,35.0,35.2,True,True,Match
BHARTIARTL,Mar 2017,95468,35330.0,37.0,37.01,True,True,Match
BHARTIARTL,Mar 2018,82639,30079.0,36.0,36.4,True,True,Match
BHARTIARTL,Mar 2019,80780,25764.0,32.0,31.89,True,True,Match
BHARTIARTL,Mar 2020,87539,36610.0,42.0,41.82,True,True,Match
BHARTIARTL,Mar 2021,100616,45279.0,45.0,45.0,True,True,Match
BHARTIARTL,Mar 2022,116547,57534.0,49.0,49.37,True,True,Match
BHARTIARTL,Mar 2023,139145,71274.0,51.0,51.22,True,True,Match
BHARTIARTL,Mar 2024,149982,78292.0,52.0,52.2,True,True,Match
BHARTIARTL,TTM,155478,80733.0,,51.93,False,False,Source unavailable
BEL,Mar 2013,6273,669.0,11.0,10.66,True,True,Match
BEL,Mar 2014,6518,925.0,14.0,14.19,True,True,Match
BEL,Mar 2015,7093,1179.0,17.0,16.62,True,True,Match
BEL,Mar 2016,7354,1393.0,19.0,18.94,True,True,Match
BEL,Mar 2017,8656,1792.0,21.0,20.7,True,True,Match
BEL,Mar 2018,10401,2039.0,20.0,19.6,True,True,Match
BEL,Mar 2019,12164,2909.0,24.0,23.91,True,True,Match
BEL,Mar 2020,12968,2759.0,21.0,21.28,True,True,Match
BEL,Mar 2021,14109,3214.0,23.0,22.78,True,True,Match
BEL,Mar 2022,15368,3344.0,22.0,21.76,True,True,Match
BEL,Mar 2023,17734,4090.0,23.0,23.06,True,True,Match
BEL,Mar 2024,20268,5051.0,25.0,24.92,True,True,Match
BEL,TTM,21575,5708.0,,26.46,False,False,Source unavailable
BHEL,Mar 2013,48903,9483.0,19.0,19.39,True,True,Match
BHEL,Mar 2014,39561,4579.0,12.0,11.57,True,True,Match
BHEL,Mar 2015,31323,2141.0,7.0,6.84,True,True,Match
BHEL,Mar 2016,25505,-1357.0,-5.0,-5.32,True,True,Match
BHEL,Mar 2017,28465,1095.0,4.0,3.85,True,True,Match
BHEL,Mar 2018,28827,1653.0,6.0,5.73,True,True,Match
BHEL,Mar 2019,30441,2032.0,7.0,6.68,True,True,Match
BHEL,Mar 2020,21463,-133.0,-1.0,-0.62,True,True,Match
BHEL,Mar 2021,17309,-3049.0,-18.0,-17.62,True,True,Match
BHEL,Mar 2022,21211,828.0,4.0,3.9,True,True,Match
BHEL,Mar 2023,23365,1044.0,4.0,4.47,True,True,Match
BHEL,Mar 2024,23893,711.0,3.0,2.98,True,True,Match
BHEL,TTM,25833,1050.0,,4.06,False,False,Source unavailable
BOSCHLTD,Dec 2012,8659,1350.0,16.0,15.59,True,True,Match
BOSCHLTD,Dec 2013,8757,1289.0,15.0,14.72,True,True,Match
BOSCHLTD,Mar 2015,12086,1981.0,16.0,16.39,True,True,Match
BOSCHLTD,Mar 2016,9701,1878.0,19.0,19.36,True,True,Match
BOSCHLTD,Mar 2017,10435,1963.0,19.0,18.81,True,True,Match
BOSCHLTD,Mar 2018,11690,2093.0,18.0,17.9,True,True,Match
BOSCHLTD,Mar 2019,12085,2154.0,18.0,17.82,True,True,Match
BOSCHLTD,Mar 2020,9842,1483.0,15.0,15.07,True,True,Match
BOSCHLTD,Mar 2021,9718,1163.0,12.0,11.97,True,True,Match
BOSCHLTD,Mar 2022,11782,1462.0,12.0,12.41,True,True,Match
BOSCHLTD,Mar 2023,14929,1810.0,13.0,12.12,False,True,Mismatch
BOSCHLTD,Mar 2024,16727,2095.0,13.0,12.52,True,True,Match
BOSCHLTD,TTM,17150,2216.0,,12.92,False,False,Source unavailable
BPCL,Mar 2013,242181,6709.0,3.0,2.77,True,True,Match
BPCL,Mar 2014,264421,9414.0,4.0,3.56,True,True,Match
BPCL,Mar 2015,242598,9780.0,4.0,4.03,True,True,Match
BPCL,Mar 2016,187815,12971.0,7.0,6.91,True,True,Match
BPCL,Mar 2017,201251,13783.0,7.0,6.85,True,True,Match
BPCL,Mar 2018,235895,15317.0,6.0,6.49,True,True,Match
BPCL,Mar 2019,298226,15112.0,5.0,5.07,True,True,Match
BPCL,Mar 2020,284572,8975.0,3.0,3.15,True,True,Match
BPCL,Mar 2021,230171,21001.0,9.0,9.12,True,True,Match
BPCL,Mar 2022,346791,19137.0,6.0,5.52,True,True,Match
BPCL,Mar 2023,473187,10899.0,2.0,2.3,True,True,Match
BPCL,Mar 2024,448083,44082.0,10.0,9.84,True,True,Match
BPCL,TTM,445601,26554.0,,5.96,False,False,Source unavailable
BRITANNIA,Mar 2013,6185,421.0,7.0,6.81,True,True,Match
BRITANNIA,Mar 2014,6913,627.0,9.0,9.07,True,True,Match
BRITANNIA,Mar 2015,7858,870.0,11.0,11.07,True,True,Match
BRITANNIA,Mar 2016,8397,1224.0,15.0,14.58,True,True,Match
BRITANNIA,Mar 2017,9054,1278.0,14.0,14.12,True,True,Match
BRITANNIA,Mar 2018,9914,1501.0,15.0,15.14,True,True,Match
BRITANNIA,Mar 2019,11055,1732.0,16.0,15.67,True,True,Match
BRITANNIA,Mar 2020,11600,1843.0,16.0,15.89,True,True,Match
BRITANNIA,Mar 2021,13136,2509.0,19.0,19.1,True,True,Match
BRITANNIA,Mar 2022,14136,2201.0,16.0,15.57,True,True,Match
BRITANNIA,Mar 2023,16301,2831.0,17.0,17.37,True,True,Match
BRITANNIA,Mar 2024,16769,3167.0,19.0,18.89,True,True,Match
BRITANNIA,TTM,17244,3136.0,,18.19,False,False,Source unavailable
CANBK,Mar 2013,34070,7217.0,655.0,21.18,False,True,Mismatch
CANBK,Mar 2014,39570,9636.0,-672.0,24.35,False,True,Mismatch
CANBK,Mar 2015,43813,10302.0,-621.0,23.51,False,True,Mismatch
CANBK,Mar 2016,44039,17785.0,-8008.0,40.38,False,True,Mismatch
CANBK,Mar 2017,41457,15691.0,-5775.0,37.85,False,True,Mismatch
CANBK,Mar 2018,41345,25582.0,-13350.0,61.87,False,True,Mismatch
CANBK,Mar 2019,47951,27202.0,-11590.0,56.73,False,True,Mismatch
CANBK,Mar 2020,49759,26809.0,-12867.0,53.88,False,True,Mismatch
CANBK,Mar 2021,70253,43437.0,-18367.0,61.83,False,True,Mismatch
CANBK,Mar 2022,70614,41235.0,-13657.0,58.39,False,True,Mismatch
CANBK,Mar 2023,85885,42772.0,-9877.0,49.8,False,True,Mismatch
CANBK,Mar 2024,110519,46146.0,-7745.0,41.75,False,True,Mismatch
CANBK,TTM,119392,48026.0,,40.23,False,False,Source unavailable
CHOLAFIN,Mar 2013,2570,688.0,472.0,26.77,False,True,Mismatch
CHOLAFIN,Mar 2014,3279,932.0,578.0,28.42,False,True,Mismatch
CHOLAFIN,Mar 2015,3715,1061.0,696.0,28.56,False,True,Mismatch
CHOLAFIN,Mar 2016,4214,1266.0,899.0,30.04,False,True,Mismatch
CHOLAFIN,Mar 2017,4694,1322.0,1143.0,28.16,False,True,Mismatch
CHOLAFIN,Mar 2018,5559,1451.0,1451.0,26.1,False,True,Mismatch
CHOLAFIN,Mar 2019,7108,1632.0,1888.0,22.96,False,True,Mismatch
CHOLAFIN,Mar 2020,8712,2421.0,1699.0,27.79,False,True,Mismatch
CHOLAFIN,Mar 2021,9583,2913.0,2094.0,30.4,False,True,Mismatch
CHOLAFIN,Mar 2022,10148,2926.0,2924.0,28.83,False,True,Mismatch
CHOLAFIN,Mar 2023,12884,3621.0,3515.0,28.1,False,True,Mismatch
CHOLAFIN,Mar 2024,19163,5385.0,4548.0,28.1,False,True,Mismatch
CHOLAFIN,TTM,22502,6452.0,,28.67,False,False,Source unavailable
CIPLA,Mar 2013,8279,6065.0,2214.0,73.26,False,True,Mismatch
CIPLA,Mar 2014,10173,8026.0,2147.0,78.9,False,True,Mismatch
CIPLA,Mar 2015,11345,9183.0,2163.0,80.94,False,True,Mismatch
CIPLA,Mar 2016,13790,11310.0,2480.0,82.02,False,True,Mismatch
CIPLA,Mar 2017,14394,11898.0,2496.0,82.66,False,True,Mismatch
CIPLA,Mar 2018,15156,12329.0,2826.0,81.35,False,True,Mismatch
CIPLA,Mar 2019,16362,13265.0,3097.0,81.07,False,True,Mismatch
CIPLA,Mar 2020,17132,13926.0,3206.0,81.29,False,True,Mismatch
CIPLA,Mar 2021,19160,14907.0,4252.0,77.8,False,True,Mismatch
CIPLA,Mar 2022,21763,17211.0,4553.0,79.08,False,True,Mismatch
CIPLA,Mar 2023,22753,17726.0,5027.0,77.91,False,True,Mismatch
CIPLA,Mar 2024,25774,19483.0,6291.0,75.59,False,True,Mismatch
CIPLA,TTM,26981,20075.0,,74.4,False,False,Source unavailable
COALINDIA,Mar 2013,68303,50216.0,18087.0,73.52,False,True,Mismatch
COALINDIA,Mar 2014,70608,52842.0,17766.0,74.84,False,True,Mismatch
COALINDIA,Mar 2015,74120,56777.0,17343.0,76.6,False,True,Mismatch
COALINDIA,Mar 2016,77861,59147.0,18714.0,75.96,False,True,Mismatch
COALINDIA,Mar 2017,78164,65716.0,12448.0,84.07,False,True,Mismatch
COALINDIA,Mar 2018,85244,75956.0,9288.0,89.1,False,True,Mismatch
COALINDIA,Mar 2019,99586,74579.0,25007.0,74.89,False,True,Mismatch
COALINDIA,Mar 2020,96080,74500.0,21581.0,77.54,False,True,Mismatch
COALINDIA,Mar 2021,90026,71398.0,18628.0,79.31,False,True,Mismatch
COALINDIA,Mar 2022,109715,84995.0,24721.0,77.47,False,True,Mismatch
COALINDIA,Mar 2023,138252,94020.0,44232.0,68.01,False,True,Mismatch
COALINDIA,Mar 2024,142324,94352.0,47971.0,66.29,False,True,Mismatch
COALINDIA,TTM,140328,93717.0,,66.78,False,False,Source unavailable
DABUR,Mar 2013,6140,992.0,16.0,16.16,True,True,Match
DABUR,Mar 2014,7058,1162.0,16.0,16.46,True,True,Match
DABUR,Mar 2015,7795,1320.0,17.0,16.93,True,True,Match
DABUR,Mar 2016,7780,1518.0,20.0,19.51,True,True,Match
DABUR,Mar 2017,7614,1512.0,20.0,19.86,True,True,Match
DABUR,Mar 2018,7722,1617.0,21.0,20.94,True,True,Match
DABUR,Mar 2019,8515,1740.0,20.0,20.43,True,True,Match
DABUR,Mar 2020,8685,1792.0,21.0,20.63,True,True,Match
DABUR,Mar 2021,9562,2002.0,21.0,20.94,True,True,Match
DABUR,Mar 2022,10889,2252.0,21.0,20.68,True,True,Match
DABUR,Mar 2023,11530,2162.0,19.0,18.75,True,True,Match
DABUR,Mar 2024,12404,2400.0,19.0,19.35,True,True,Match
DABUR,TTM,12447,2341.0,,18.81,False,False,Source unavailable
DIVISLAB,Mar 2013,2145,816.0,38.0,38.04,True,True,Match
DIVISLAB,Mar 2014,2532,1018.0,40.0,40.21,True,True,Match
DIVISLAB,Mar 2015,3115,1173.0,38.0,37.66,True,True,Match
DIVISLAB,Mar 2016,3776,1423.0,38.0,37.69,True,True,Match
DIVISLAB,Mar 2017,4064,1450.0,36.0,35.68,True,True,Match
DIVISLAB,Mar 2018,3891,1269.0,33.0,32.61,True,True,Match
DIVISLAB,Mar 2019,4946,1874.0,38.0,37.89,True,True,Match
DIVISLAB,Mar 2020,5394,1826.0,34.0,33.85,True,True,Match
DIVISLAB,Mar 2021,6969,2867.0,41.0,41.14,True,True,Match
DIVISLAB,Mar 2022,8960,3885.0,43.0,43.36,True,True,Match
DIVISLAB,Mar 2023,7767,2370.0,31.0,30.51,True,True,Match
DIVISLAB,Mar 2024,7845,2210.0,28.0,28.17,True,True,Match
DIVISLAB,TTM,8614,2558.0,,29.7,False,False,Source unavailable
DLF,Mar 2013,7773,2633.0,34.0,33.87,True,True,Match
DLF,Mar 2014,8298,2493.0,30.0,30.04,True,True,Match
DLF,Mar 2015,7649,3014.0,39.0,39.4,True,True,Match
DLF,Mar 2016,9926,3966.0,40.0,39.96,True,True,Match
DLF,Mar 2017,8221,3446.0,42.0,41.92,True,True,Match
DLF,Mar 2018,6707,2378.0,35.0,35.46,True,True,Match
DLF,Mar 2019,8366,2148.0,26.0,25.68,True,True,Match
DLF,Mar 2020,6083,1146.0,19.0,18.84,True,True,Match
DLF,Mar 2021,5414,1469.0,27.0,27.13,True,True,Match
DLF,Mar 2022,5717,1743.0,30.0,30.49,True,True,Match
DLF,Mar 2023,5695,1726.0,30.0,30.31,True,True,Match
